ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2023-07-10T00:00:00.000000000Z,35,2,6833,334.990000000,335.830000000,327.590000000,331.190000000,10453756,MSFT
2023-07-11T00:00:00.000000000Z,35,2,6830,332.480000000,333.200000000,327.000000000,332.580000000,7436403,MSFT
2023-07-12T00:00:00.000000000Z,35,2,6826,333.210000000,341.660000000,332.180000000,337.600000000,9415293,MSFT
2023-07-13T00:00:00.000000000Z,35,2,6827,339.120000000,343.740000000,338.140000000,342.680000000,6636714,MSFT
2023-07-14T00:00:00.000000000Z,35,2,6827,346.290000000,351.430000000,344.310000000,346.800000000,8077709,MSFT
2023-07-17T00:00:00.000000000Z,35,2,6824,347.100000000,347.880000000,342.190000000,344.890000000,7293477,MSFT
2023-07-18T00:00:00.000000000Z,35,2,6823,345.110000000,366.780000000,342.170000000,360.770000000,17281415,MSFT
2023-07-19T00:00:00.000000000Z,35,2,6822,361.000000000,362.960000000,352.440000000,353.400000000,9903817,MSFT
2023-07-20T00:00:00.000000000Z,35,2,6818,353.130000000,357.415000000,345.360000000,346.410000000,10648595,MSFT
2023-07-21T00:00:00.000000000Z,35,2,6815,348.340000000,350.600000000,340.860000000,344.800000000,35181557,MSFT
2023-07-24T00:00:00.000000000Z,35,2,6814,345.700000000,346.950000000,342.320000000,346.200000000,6419737,MSFT
2023-07-25T00:00:00.000000000Z,35,2,6812,346.820000000,354.900000000,335.000000000,338.000000000,11505525,MSFT
2023-07-26T00:00:00.000000000Z,35,2,6810,338.330000000,344.660000000,333.110000000,338.010000000,14517782,MSFT
2023-07-27T00:00:00.000000000Z,35,2,6808,340.150000000,341.330000000,329.040000000,330.150000000,11156731,MSFT
2023-07-28T00:00:00.000000000Z,35,2,6805,332.820000000,340.000000000,332.500000000,338.100000000,8892137,MSFT
2023-07-31T00:00:00.000000000Z,35,2,6803,338.020000000,338.200000000,333.360000000,336.100000000,8688321,MSFT
2023-08-01T00:00:00.000000000Z,35,2,6810,335.550000000,338.530000000,333.270000000,334.390000000,6164414,MSFT
2023-08-02T00:00:00.000000000Z,35,2,6807,332.610000000,334.450000000,326.200000000,328.400000000,9377713,MSFT
2023-08-03T00:00:00.000000000Z,35,2,6808,325.770000000,329.860000000,324.850000000,329.620000000,6105821,MSFT
2023-08-04T00:00:00.000000000Z,35,2,6805,329.780000000,335.150000000,327.240000000,327.650000000,7791340,MSFT
2023-08-07T00:00:00.000000000Z,35,2,6799,330.190000000,331.120000000,327.520000000,330.450000000,4753143,MSFT
2023-08-08T00:00:00.000000000Z,35,2,6800,329.800000000,330.220000000,322.990000000,325.650000000,6860245,MSFT
2023-08-09T00:00:00.000000000Z,35,2,6800,326.940000000,327.700000000,321.050000000,322.930000000,6792584,MSFT
2023-08-10T00:00:00.000000000Z,35,2,6799,324.360000000,328.280000000,321.170000000,323.500000000,5047083,MSFT
2023-08-11T00:00:00.000000000Z,35,2,6800,323.480000000,323.480000000,319.220000000,320.750000000,6174181,MSFT
2023-08-14T00:00:00.000000000Z,35,2,6796,323.290000000,324.680000000,320.110000000,324.680000000,5551032,MSFT
2023-08-15T00:00:00.000000000Z,35,2,6797,322.730000000,325.090000000,320.900000000,321.960000000,5193337,MSFT
2023-08-16T00:00:00.000000000Z,35,2,6795,322.470000000,324.430000000,319.310000000,319.310000000,6487573,MSFT
2023-08-17T00:00:00.000000000Z,35,2,6799,320.110000000,321.850000000,315.590000000,315.660000000,6850978,MSFT
2023-08-18T00:00:00.000000000Z,35,2,6797,315.940000000,318.380000000,311.560000000,317.000000000,8345797,MSFT
2023-08-21T00:00:00.000000000Z,35,2,6801,317.330000000,322.770000000,316.990000000,321.370000000,6499579,MSFT
2023-08-22T00:00:00.000000000Z,35,2,6803,323.000000000,326.200000000,321.470000000,322.310000000,5201207,MSFT
2023-08-23T00:00:00.000000000Z,35,2,6806,324.200000000,335.150000000,322.930000000,332.890000000,6457708,MSFT
2023-08-24T00:00:00.000000000Z,35,2,6797,333.010000000,334.700000000,318.280000000,319.620000000,7948296,MSFT
2023-08-25T00:00:00.000000000Z,35,2,6795,320.000000000,325.400000000,318.810000000,322.940000000,7515942,MSFT
2023-08-28T00:00:00.000000000Z,35,2,6794,322.860000000,326.150000000,321.730000000,323.900000000,4570347,MSFT
2023-08-29T00:00:00.000000000Z,35,2,6793,323.770000000,329.270000000,321.550000000,329.060000000,6892126,MSFT
2023-08-30T00:00:00.000000000Z,35,2,6794,328.990000000,329.830000000,326.440000000,329.090000000,4883575,MSFT
2023-08-31T00:00:00.000000000Z,35,2,6792,329.770000000,330.900000000,326.780000000,328.300000000,10487392,MSFT
